,Job_Role,Company,Location,Job Experience,Skills,Job_Description
2158,Applications Development Consultant - Java/ Hadoop,Career Infosystem,Hyderabad/Secunderabad,5-10,"Java, Hive, Hadoop, SCALA, Big Data, System Testing, Mapreduce, Spark",Applications Development Consultant - Java/Hadoop (5-10 yrsMandatory / Primary SkillsJa...
2159,"Bigdata,Hadoop,HDFS,Hive.SQL,UNIX",Fusion Plus Solutions,Hyderabad/Secunderabad,5-7,"Unix, hive, Hadoop, SEZ, hdfs, STP, SQL, big data","Bigdata, Hadoop, HDFS and Hive.SQL & UNIX Mandatory skills* Bigdata, Hadoop, HDFS and H..."
2160,Principal Data Engineer,GSK India,Bangalore/Bengaluru,10-14,"Procurement, metadata, Networking, Disaster recovery, Active directory, Agile, microsoft, Analytics",". Job Experience: Experience in Microsoft modern data platform, hands-on experience on ..."
2161,Senior Lead Business Intelligence Analyst - Data Engineer,Alp Consulting,Bangalore/Bengaluru,5-8,"Automation, Linux, Business Intelligence Analyst, MySQL, Javascript, Data processing, Scheduling, Oracle","Bachelor s degree 5 years of experience in architecting distributed systems, creating r..."
2162,Data Engineer,JK Technology Services,Bangalore/Bengaluru,2-4,"data cleansing, Data analysis, Backend, NoSQL, Data quality, Business intelligence, Analytics, SQL",Strong experience in creating and maintaining data pipeline architecture. Strong knowle...
2163,Data Engineer (Python),Thoucentric,Bangalore/Bengaluru,1-3,"Supply chain, SAN, Project management, SOC, Consulting, SMS, Data quality, SQL",Use Python scripts to transform and cleanse the data Strong skills of data modelling to...
2164,Associate Lead Software Engineer- Data Engineer,Clarivate,Bangalore/Bengaluru,5-8,"Drupal, XML, Javascript, CMS, PLSQL, JSON, Oracle, Apache","Spark, ElasticSearch, Cassandra, Hadoop, Apache Hive, Snowflake, Jupiter notebook, data..."
2165,BBRC- IT - Data Engineer,Syngene,Bangalore/Bengaluru(Jigani),2-5,"ETL, APIs, Data, API, Data Engineering",". Educational Qualifications: Bachelors degree in Computer Science, Information Systems..."
2166,Data Engineer IV,Dotdash Meredith,Bangalore/Bengaluru,7-12,"Microstrategy, Team management, Data management, Data modeling, Project management, Agile, Scrum, Informatica","The incumbent should have data engineering experience in enterprise data management, en..."
2167,Python Data Engineer,Alp Consulting,Hybrid - Bangalore/Bengaluru,6-11,"ETL, data engineering, SQL, Python, Pyspark, Data Warehousing, Python Data, Warehouse",Roles and Responsibilities Design and develop data processing pipelines using Python an...
2168,BBRC - IT - Semantic Data Engineer,Syngene,Bangalore/Bengaluru(Jigani),5-10,"Agile SDLC, Python, Agile, Data Engineering, Semantic, Data, Agile Framework, SDLC",JOB DESCRIPTIONDesignation: Associate ManagerJob Location: BangaloreDepartment: ITAbout...
2169,Data Engineer,SKF Technologies,Bangalore/Bengaluru,5-8,"Supply chain, Cloud computing, ERP, SAP, Data modeling, Agile, Data quality, Troubleshooting","Bachelor s Degree in computer science, Information technology or a related field . 5 - ..."
2170,Senior Data Engineer,Digi Upaay Solutions,Remote,8-10,"Data Migration, Plsql Oracle, Data Warehousing, Performance Tuning, Oracle PL/SQL Developer, Oracle 11G, Warehouse, Oracle SQL",Roles and Responsibilities This role will be the consultant or engineer on any Dv Sum e...
2171,Lead Data Engineer,TVS Motor,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",7-11,"Data migration, Linux, MySQL, Shell scripting, JSON, Apache, Information technology, Monitoring",Responsible for Ingesting data from a variety of data sources like csvs/pdfs/docs/stora...
2172,Data Engineer II,Booking Holdings,Bangalore/Bengaluru,1-4,"Automation, Data modeling, TOGAF, MySQL, Data quality, Perl, Monitoring, Recruitment",4+ years of experience in a data engineering or related field using a server side progr...
2173,Data Engineer (Power BI),Neal Analytics,"Mumbai, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",5-7,"Data analysis, Data modeling, Project management, Analytical, query, power bi, Data quality, Data extraction",5+ Years of experience in Power BI
2174,Data Engineer,Diamatics Consulting Services,Remote,5-7,"Python, Communication Skills, leader, Analytical Skills, data mining, AWS, Leadership Skills, SQL",Role & responsibilities Previous experience as a data engineer or in a similar role. Te...
2175,Cyber Security Engineer (GSOC and Data),Dyson,Bangalore/Bengaluru,1-6,"Cloud computing, Automation, Coding, Information security, SOC, Javascript, Perl, JSON","To succeed in this role you should, . Be able to work independently or as part of a tea..."
2176,Aws Data Engineer,Visionet Systems,"Bangalore/ Bengaluru, Karnataka",6-11,"AWS Data Engineer, Data, AWS","AWS Data Engineer: Data Ingestion/Processing Engineer Implement, and continuously expan..."
2177,Data Engineer,GSR Business Services,Bangalore/Bengaluru(Electronic City),5-10,"Snowflake, SQL, Data Engineering, Data",This position as a Hybrid mode option 3 days work from office and 2 days work from home...
2178,Data Engineer Lead,Maistering India,"Hybrid - Bangalore/ Bengaluru, Karnataka",8-13,"python, graphql, Data","Role & responsibilities JOB DESCRIPTIONPython, GraphQL (mandatory)EXPERTISE AND QUALIFI..."
2179,Senior Data Engineer,Vizolt Tech Solutions,"Bangalore/ Bengaluru, Karnataka",4-9,"Airflow, SCALA, AWS, Github, Python, Data Engineering, Senior, Data",Experience working with distributed technology tools for developing Batch and Streaming...
2180,Data Engineer,Diggibyte Technologies,Bangalore/Bengaluru(Kudlu),5-7,"Data Engineering, Airflow, Azure, Scala, Azure Databricks, Spark Streaming, Data Bricks, Apache Nifi",Experience in managing complete Data engineer team and being responsible for entire del...
2181,Senior Principal Data Engineer (Data Discovert/Insights),Tola Capital,Bangalore/Bengaluru,6-10,"Career development, Data validation, Business Analyst, Analytical, Equity, Healthcare, Genetics, Scrum",". Bachelors Degree or Masters Degree in Computer Science, Engineering or related field ..."
2182,Engineer - Digital Data Development,Axa Technology Services,Gurgaon/Gurugram,1-4,"Loss prevention, Manager Quality Assurance, Claims, Underwriting, Business strategy, Risk management, Business intelligence, Analytics",Outstanding experience in the development and maintenance of Actuarial systems in Insur...
2183,Python Developer/Data Scientist,Rapid Talent Solutions,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru",5-10,"Data Science, Pandas, Jupyter Notebook, Python, Data scientist, Artificial Intelligence, Python Developer, Machine Learning","Python Developer/Data Scientist Mandatory Skills: Python, Data Science (ML/AI), Pandas,..."
2184,Azure Data Engineer,Siemens Gamesa Renewable Energy,Bangalore/Bengaluru,3-8,"CVS, Backend, Coding, Database design, Analytical, Agile, SSIS, Business intelligence",. To be successful in this role you preferable have: . 3 + years of experience as a Dat...
2185,Principal Data Engineer (Data Discovert/Insights),Tola Capital,Bangalore/Bengaluru,10-14,"Career development, Cloud computing, Data management, Database design, Healthcare, Data quality, Data mining, Business intelligence",a Master s is a plus . Data engineering certification is a plus . 10+ years of experien...
2186,GCP Data engineer,Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",4-8,"GCP, Cloud, SQL, Data",GCP Certification is not mandatory) . Looking only GCP Data EngineersExperience should ...
2187,Data Engineer IV,Meredith,Bangalore/Bengaluru,7-12,"Microstrategy, Team management, Data management, Data modeling, Project management, Agile, Scrum, Informatica","The incumbent should have data engineering experience in enterprise data management, en..."
2188,Sr. Azure Data Engineer,Alp Consulting,"Kochi/Cochin, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram",3-10,"Performance tuning, Version control, Functional testing, JSON, Stored procedures, Unit testing, SSIS, Analytics","Job Specification / Skills and Competencies Designs, develops and delivers solutions th..."
2189,Deputy Manager/Manager - Data Engineer,Maruti Suzuki,"Gurgaon/Gurugram, Bangalore/Bengaluru",4-8,"Data modeling, RDBMS, Enterprise applications, Cognos, MySQL, Oracle, Business intelligence, Troubleshooting","Technical / Functional: . Hands-on experience with data architecture, design and develo..."
2190,Data Engineers / Lead with AWS Redshift Development,Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",5-9,"Unix, Coding, Cognos, Data structures, Perl, JSON, Troubleshooting, Ruby","Strong in AWS Redshift (Must) . Strong SQL Background, with capability to understand an..."
2191,Data Engineering Lead,Alp Consulting,Bangalore/Bengaluru,6-9,"continuous integration, Change management, Agile scrum, development testing, Analytical, Cloud, Design development, Software solutions",Proven experience in an Agile / Scrum team environment (1 years) . Proven experience in...
2192,Data Engineering Expert,Alp Consulting,Bangalore/Bengaluru,4-7,"continuous integration, Change management, Warehouse, Agile scrum, development testing, Analytical, Cloud, Design development",Proven experience in an Agile / Scrum team environment (2 years) . Provide technical gu...
2193,Data Engineer Business Intelligence,Alp Consulting,Bangalore/Bengaluru,2-5,"Microstrategy, metadata, Schema, Design development, Business intelligence, SQL, Development, Data","Hands on experience with SQL . Previous experience as a BI report developer, Micro stra..."
2194,Data Engineer Lead,Alp Consulting,Bangalore/Bengaluru,4-7,"continuous integration, Work Lead, Agile scrum, Conflict resolution, Analytical, Cloud, Technology solutions, Information technology","Evaluate, design, and implement solutions to improve cost, quality, and performance of ..."
2195,Data Engineer,Alp Consulting,Bangalore/Bengaluru,5-7,"Data analysis, Data migration, Schema, OLAP, Visio, OLTP, Data warehousing, AWS",5 yrs should have exp in designing STAR / Snowflake schema Should have exp in designing...
2196,Data Engineer,Alp Consulting,Bangalore/Bengaluru,2-5,"Application integration, Cloud Services, Information security management, Technical leadership, Performance optimization, Data quality, Account management, Informatica",Should have hands on experience in using Informatica Cloud services like Data Integrati...
2197,Cloud Data Engineer,Siemens Gamesa Renewable Energy,Bangalore/Bengaluru,3-7,"Front end, Diagnostics, Renewable energy, Turbine, Agile, Data collection, Siemens, Monitoring",Experience in working with: . SQL Server and SSIS . Azure SQL server . Azure Data Facto...
2198,Senior Data Engineer-Manager.,State Street,Bangalore/Bengaluru,3-5,"Financial Instruments, Research, Operations, Quantitative techniques, Financial engineering, Quantitative, Instruments, Data","Work alongside Research, project managers and architects to build high quality IT solut..."
2199,Data Engineer - Performance Tunning,ITC Infotech,Bangalore/Bengaluru,10-20,"sql queries, performance tuning, analytical, software testing, consulting, dns, azure synapse, data warehousing",Well-versed with Incremental extraction loads - batched and streaming. . Proficient in ...
2200,Senior Principal Data Engineer,GSK India,Bangalore/Bengaluru,15-18,"Procurement, Computer science, SOA, Workflow, Healthcare, Data quality, Virtualization, Analytics","Bachelors degree in Computer Science or related field, with a Masters in Computer Scien..."
2201,Azure Data Engineer,Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",4-7,"Data migration, Budgeting, Data warehousing, SQL, Data, Warehouse, Azure Data Factory, Migration","Assure that data is cleansed, mapped, transformed, and otherwise optimised for storage ..."
2202,Lead Data Engineer,Iris Software,"Hybrid - Noida, Uttar Pradesh",7-11,"Unix Shell Scripting, Unix Commands, Plsql Development, Etl Development, Unix, PLSQL, Development, ETL","Monitor current DW applications and develop procedures, where necessary, to improve the..."
2203,Sr. Data Engineer/Modeler,NTT,Pune,3-6,"data services, Data modeling, Project management, Consulting, Data structures, Data quality, Informatica, data visualization",". *Bachelor s degree in quantitative, computer science or related fields . *5+ years ex..."
2204,Azure Data Engineer (Adam),Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",6-11,"SCALA, power bi, Data analytics, Cosmos, SQL, Python, Analytics, Microsoft Azure",6+ years of total experience as a Data Engineer with very strong data engineering / dat...
2205,Sr. Azure Data Engineer,Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",6-11,"Powershell, Data analytics, Scripting, Microsoft Azure, Azure Data Factory, SR, Data, Analytics",6+ years of total experience as a Data Engineer with very strong data engineering/data ...
